bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-1837_ses-220725idSA183_acq-MGHMPR_T1w	1.1806904940099157	0.6944901830951159	0.5503239207615707	3693.5026014568157	4.111533374028534	4.105525244708374	4.534512432430499	3.694562444946729	0.2613386804786363	0.3389328813828697	0.399728438138494	0.800816535949707	0.440175101161003	0.0	0.00028843310351867307	7.513966910375265	7.341256158542956	7.427492408902543	208	320	320	2.509356713168694	3.9242315189016725	5.268188065791135	9.370975965303037	28.20635694676514	57.237166341348676	51.366155444953684	68.65494304674725	0.7999999523162842	0.800000011920929	0.800000011920929	1662.433837121457	8.82289830613253	10.093671815698695	5.950954474508762	5043724.0	0.0	38.621295146644115	26.51595909679361	-0.10449122111609643	115.82274554896127	411.8729882076227	379.8626040741801	731688.7200212072	213.7151502892375	705.92698212713	151.37837617954398	5.455377149258402	85.3867070969336	749.4221523561663	770.8283312618732	948934.7910456154	364.0865838229656	1052.1607025265694	196.42773913680216	-0.6018305982872678	96.16367012858542	924.5681065824981	924.5946045964956	1119148.4885512008	764.797498203814	1084.351771697402	98.66573075635885	0.19265605125372834	0.46421514991734336	0.49846854385040795	0.5642900670322973
sub-1846_ses-180305idSA007_acq-ADNIMPR_T1w	0.9773578870595588	0.8228532770144935	0.48506282533072054	5585.387447159934	3.63429	3.73305	3.70759	3.46223	0.2630608194824546	0.3461203419782594	0.39081883853928595	0.7596811652183533	0.4076368540525437	0.0	0.00041260007365019337	8.546449750861022	8.388577911606541	8.493187908985806	208	240	256	1.9060341797571467	3.2140824667602437	4.502653471515868	8.387843768030214	18.00527859330641	40.12559195627022	36.57363911683183	51.59004680091886	1.0	1.0	1.0	15.259142313691854	0.0	6.91302730490002	0.0	4668051.0	0.0	28.47690925374627	10.974784809952023	-0.14731030251680766	120.95976471791388	334.9819584415237	301.62277352437377	388249.35887791927	121.32862121611834	639.1881452277303	158.24605260911662	4.795386118944122	83.97590240964213	644.3584975085539	672.180231615901	510836.2436186671	248.78178963437676	965.443221732974	209.13575822828537	-0.6768072580066313	103.72714070330697	858.7378262001972	864.2317263633013	576806.3970864773	688.7656842581928	1017.3901111409068	103.03374754124555	0.20342227089282774	0.47976234898002457	0.5069713800954294	0.34302139891408495
sub-1846_ses-180305idSA007_acq-MGHMPR_T1w	1.0187462628471131	0.7439799131052447	0.5613081777197102	2401.9363970140776	3.8560958688215092	3.742600223076357	4.263512436468714	3.5621749469194572	0.2581627990571397	0.33652567760201824	0.405311523340842	0.7675279974937439	0.37752014994621275	0.0	0.00034595534495505964	7.294203930473317	7.141288281795296	7.241930243572524	208	320	320	2.259977398743884	3.5710902964721494	5.3340206438522495	10.170994236340718	28.55342595754269	55.90077183822605	51.074718657115056	68.76995817557642	0.7999999523162842	0.800000011920929	0.800000011920929	889.7523026261177	8.919643781400612	13.439646059998744	6.016208305954933	6294984.0	0.0	48.83745566010475	39.596461740487804	0.4567930452705058	116.00783765103974	422.4716378541156	388.7532249465585	742348.1611285083	183.21123764663935	751.530585795641	172.01630570390387	4.151755247480805	88.4094104215296	732.7080720346421	761.0857401639223	967680.9317716239	334.5719607323408	1052.9780113846064	213.12408360641808	-0.5625264712182725	90.08840219214619	934.069674408063	936.2989597097039	1165474.9062806435	780.7622802704573	1081.572695568204	92.05575544256448	0.19663997957909457	0.45938095188912603	0.4810347454547195	0.5818689656689173
sub-1861_ses-180521idP93_acq-ADNIMPR_T1w	0.7657044377279336	0.9487261916536687	0.49859205083055236	14389.917731798603	3.987803333333334	4.05582	4.25741	3.65018	0.2581278423697371	0.35262202812473875	0.3892501295055241	0.5538888275623322	0.23099843859672536	0.0	0.0014114054777850944	7.4148421227436705	7.270375239041983	7.380397802967667	208	240	256	1.7809508613631975	3.340288556322664	4.873985311229722	9.500716516003305	5.938383248905682	12.420675661217395	11.572234023508509	16.35764316040245	1.0	1.0	1.0	1144.8979283568126	0.0	4.562013001198833	0.0	4354304.0	0.0	14.014957442879677	37.908120430050545	-0.39140053988655543	150.0069610402871	384.7525695468438	343.6123337969184	437707.38257340674	128.47044322639704	739.5553712621331	192.9373509047469	3.476521825188531	81.71703628966632	691.2971390382477	718.6968527287245	597941.173455921	260.0963008478284	1018.5431790724397	215.1599299383489	-0.7932150033524477	92.71390139630545	926.8071168675792	946.5013802871108	660051.445005212	745.7022824212909	1061.9813512638211	99.62413484308377	0.20645314026948108	0.48829874639306425	0.5043700256634172	0.4917394081328508
sub-1861_ses-180521idP93_acq-MGHMPR_T1w	0.928390230688772	0.8064055064140975	0.562101034661816	11442.631838151929	4.149987538322253	4.033050240388527	4.666262430467271	3.75064994411096	0.2448839347832608	0.3434151545503366	0.4117009106664027	0.5805385410785675	0.24327422827482226	0.0	0.00044301630087718175	6.333362605351805	6.184047680126825	6.280866622312775	208	320	320	1.9939731640109526	3.818278623149985	5.587437143803903	10.950059644250773	9.387793610691164	18.15907746300998	16.637709037254247	22.3662560380616	0.7999999523162842	0.800000011920929	0.800000011920929	1066.788451744697	0.0	7.703086837476869	0.0	5474734.0	0.0	31.133682403713465	28.600485335567132	0.13102417368160335	140.39802406918338	451.5978361418766	409.8313778564334	808882.9824445517	154.67382197082043	825.1179314292967	205.53492490354242	3.730945075305927	83.47024473622996	769.6190692723811	792.7485462389886	1134344.2136177279	356.03309800103307	1077.8040817417204	207.61926382276002	-0.6632560448854856	87.04498755148606	970.4338145351333	976.4161750562489	1359900.806844359	815.9556473530829	1107.3403922505677	89.16990845489337	0.2178389876629612	0.4748967798894782	0.49502714847959434	0.7386625322054766
sub-1861_ses-191016idP93_acq-ADNIMPR_T1w	0.8083514533105105	0.9152284057464833	0.5117133684958375	9037.306350602972	4.058916666666667	4.14245	4.33929	3.69501	0.2584885774291466	0.3484394127060959	0.39307200986475743	0.6100424528121948	0.25530046522617333	0.0	0.0014634634927441455	7.248472424299168	7.104613641939968	7.221116659381375	208	240	256	1.7643700212912625	2.9219336488667182	4.567689414876051	9.016764574470173	4.132724024468842	9.01098126568902	8.430870312836916	12.148905648352887	1.0	1.0	1.0	654.3773208070056	0.0	7.089024029297627	0.0	3625942.0	0.0	18.70886767283082	50.90719810718571	-0.3991175956000901	141.43019174294204	361.84519619338937	321.13221099600196	447925.0332237359	118.41612715274096	708.8679909072816	182.009356684892	2.0805359329569946	93.13377185841176	661.2679749352976	700.1958804801106	603797.4175304445	220.45649248361588	1024.277489438653	239.63422335911616	-0.9011385419928382	103.96783361629288	924.3886835928918	944.0274523384869	681139.5491015582	738.8462000489235	1067.241853788495	104.69684015423752	0.199105754604982	0.4730942481233478	0.48748953649262566	0.4828432476246229
sub-1861_ses-191016idP93_acq-MGHMPR_T1w	0.9274708062160478	0.7995172645401598	0.5537848275702387	11530.440404481758	4.24684587205351	4.107187744807467	4.8364124279318395	3.796937443421223	0.25039277894296574	0.3373373209613344	0.4122699000956998	0.5209985971450806	0.21022177785634988	0.0	0.00045253392658250064	6.224921115447765	6.081568518376746	6.184767856500088	208	320	320	1.89865283439869	3.3300654870184103	5.3575013783500465	10.84378581363304	47.82453550360265	97.25131775316461	89.16587470039728	122.42177084442453	0.7999999523162842	0.800000011920929	0.800000011920929	1328.2940036096559	5.145605814661033	7.412074423877468	3.470658380538225	5527111.0	0.0	27.738773468881845	25.801493494923676	0.25231554976739545	127.029688584838	418.1284052761947	375.625912360847	840643.6775949863	117.63147488236427	790.1178998686373	197.83800500005023	1.7848614165580718	92.54234579649918	726.7938927363114	763.836273048073	1132542.5888083223	295.48284670338035	1058.4448317624629	229.37565005967093	-0.7809217762108696	90.81405071371226	953.9744084781745	961.5313328616321	1384113.7369904288	799.8145484738052	1085.8656823262572	88.67115249613472	0.19162938320531409	0.44920476971431034	0.4623689865289782	0.7753092221913653
sub-1863_ses-190506idIC_acq-ADNIMPR_T1w	0.8271389914183583	1.0566303705095497	0.4814271257767234	6058.940430797203	3.7891899999999996	3.84469	3.87558	3.6473	0.26874996154132946	0.36039814280376176	0.37085189565490884	0.6680279970169067	0.28496741056442265	0.0	0.0006192924866191255	8.881718320574919	8.73584203593434	8.84132662203394	208	240	256	2.2257370540647172	4.0126439056466605	4.9647524328594	8.655876338866822	21.51446514560722	39.81696508838085	37.81265445515308	52.10653313147119	1.0	1.0	1.0	16.074913454444225	11.323615333770388	9.110872276311463	7.637662477791309	4632467.0	0.0	33.01441200077534	13.128535772239925	-0.40699629683262195	134.54403165393848	394.22847101297646	371.86382472515106	381804.73915096594	156.98270780965686	691.4548304490745	167.0742449401402	5.071040984535031	81.21345621101987	681.0956414337593	688.2108770310879	512006.4691898454	368.82518481463194	964.6039207838476	171.5104108764438	-0.6213357137788225	94.48522041941743	888.2957766386397	900.628231856972	526857.79180061	706.3195283897221	1040.2414169348776	104.04808732027729	0.21686374805329686	0.5096952823696599	0.544081174808028	0.3833569293691993
sub-1863_ses-190506idIC_acq-MGHMPR_T1w	0.9647047197436102	0.8361560309383883	0.5456056270455185	2552.4315294533176	3.906545869086439	3.783537725516422	4.300249935921283	3.635849945821614	0.26238582062350463	0.3505996439850151	0.38701453539148023	0.7117983996868134	0.3067199647426605	0.0	0.00028616968348804043	7.594312208027448	7.433918813959587	7.5285248631291575	208	320	320	2.4284519984540482	4.430984538616013	5.504621186278384	9.65442702176509	26.584023735349106	46.74409318850936	43.43552357894787	56.978453812985144	0.7999999523162842	0.800000011920929	0.800000011920929	700.0428563324529	10.941308116194811	15.964331511505897	7.3798001781105995	5664972.0	0.0	53.54990682005882	32.08912398643232	0.0019958979830629886	137.72852678928643	472.54206435880104	443.97471222281456	725347.2343268867	216.5359459295869	798.8726403862238	182.82198143610157	4.459687781054949	75.48952785696218	772.0625081547688	780.6641886904836	969208.17411633	442.63967299461365	1052.5671781674027	176.1829180747348	-0.43745237410801074	89.39983415544101	947.3970378751009	951.586294323206	1069874.5923977273	781.7025525346398	1103.2244999930263	98.56471517773319	0.2109043288490798	0.4840969992622249	0.5165693075417935	0.5549259894494267
sub-1864_ses-191219idIC_acq-ADNIMPR_T1w	0.8115151716861987	1.0563920974242795	0.5038053250057797	7214.267146814404	4.090783333333333	4.25019	4.2928	3.72936	0.27005492665886394	0.35527847611208974	0.37466659722904627	0.6596879363059998	0.27762675881385795	0.0	0.0002542754371817778	9.011469860892953	8.865044852912966	8.943113438479878	208	240	256	1.8283293932095293	3.8211179467377243	4.876143962249098	8.978984546800042	18.11891843236666	44.83450024553892	40.671535238228564	59.061187036780105	1.0	1.0	1.0	2345.1768580868415	0.0	6.145474747472551	0.0	4028919.0	0.0	22.29659102857113	10.392754478077709	-0.5840851945981793	134.1505396359606	320.05284396527003	287.4294126778841	379591.09520767356	117.25580610334873	623.7607295066118	157.20856161978068	9.116946416349837	86.70478706013542	701.6242818123516	711.2319712340832	499381.91285604134	356.9127854704857	1003.7649188190699	186.13172088254265	-0.7380214758707071	96.44201994170999	919.2209112743375	936.9169779866934	526633.9916085287	731.9807688891888	1063.9196991175413	104.34543946139664	0.1942857665606431	0.5079462718790897	0.5558237207358985	0.4026282201089399
sub-1864_ses-191219idIC_acq-MGHMPR_T1w	0.9646440898130214	0.8852693525842754	0.5532216723340999	3183.91937651169	4.3412500425164335	4.31668775729464	4.803049928428979	3.904012441825681	0.2658782411803127	0.34422510860955313	0.38989665021013414	0.7073667645454407	0.33579041063785553	0.0	0.0003310137003748287	7.685205364387994	7.523234959298109	7.584348160405356	208	320	320	2.4435994642652803	4.508167942048257	5.627794775944242	9.931616921519188	7.086943699321786	15.919308278084522	14.183665666875733	19.54474502322089	0.7999999523162842	0.800000011920929	0.800000011920929	911.9733484344761	0.0	11.641825419953731	0.0	6118385.0	0.0	42.21437267959118	31.73703946686539	-0.0439446301350741	110.4259925258168	368.03780278944157	343.31570018827915	730932.2548868209	171.65785009413958	635.7651711180806	140.495801525967	1.6256873217853984	78.63669164717257	763.667799941907	771.1855349615216	946317.5087502118	447.05438631772995	1038.5153643265367	171.06397485814202	-0.5752597224349687	90.78231147605028	940.8817606984841	946.8140438720584	1071874.2400497484	778.5417028740048	1088.5456654131413	95.33327852765038	0.17746903780952145	0.48382446992170147	0.5376827916160936	0.4126981235197668
sub-1864_ses-230109idSA0267_acq-ADNIMPR_T1w	0.8473357156545982	1.0118410213566187	0.5095200904119274	10390.795559236065	4.02659	4.19345	4.21131	3.67501	0.27088027088708916	0.35054260327678266	0.3785771258361282	0.6326127350330353	0.2596404924988747	0.0	0.0005425313865609234	9.116033873565119	8.966060522375718	9.03728330345935	208	240	256	2.006889027666394	3.8073698935582367	4.922900325948691	8.954442056621444	8.538054435382287	21.649516819433533	19.48363216973239	28.26332525438136	1.0	1.0	1.0	1590.9743589243308	0.0	5.2045547944320445	0.0	3337962.0	0.0	22.057486455887556	21.290610662573847	-0.4550541506244925	116.78493300906901	304.65644709987873	277.46953580901027	376751.6576297332	120.70220423489809	567.1730177141726	138.25835098221808	3.2268150766339563	84.62187697828037	689.5999338872439	703.5655989125371	487549.37530839746	338.22995210811496	987.5841616280377	184.7902612693026	-0.7635258564124734	97.50058494868001	902.8510165529938	918.5010236352682	526540.9667244225	722.3030925616622	1048.2536192201078	102.57480540095167	0.18369656065413834	0.4975319063798855	0.5518670788198388	0.4024111112490185
sub-1873_ses-180823idSA187_acq-ADNIMPR_T1w	0.854699876132488	0.9307199557250334	0.4966392759244483	7352.441136315901	4.0690333333333335	4.22979	4.19461	3.7827	0.25551840637209716	0.34596487064958414	0.3985167229783187	0.7178932428359985	0.38621469438076017	0.0	0.0003937472380829798	8.078754231140197	7.93406633565507	8.041247820404696	208	240	256	1.9327357290678844	2.964592141384427	4.5746621519301005	8.82665858533799	21.430546063937474	50.27342179817093	46.435422190993556	67.60229871087226	1.0	1.0	1.0	5717.511386038831	0.0	4.72930383078902	0.0	3953377.0	0.0	17.387078002095222	9.168010432443797	-0.18096508794260968	116.08159816115737	338.04534178930913	299.90009696781635	398700.7005383908	144.01036345213652	648.7215997427702	155.1685087414607	4.459885113781611	97.66865500456	667.4210788518724	703.5286934450269	539829.7455283664	230.9997505992651	1031.56129860878	237.3102296275003	-0.20213541877810703	109.59703991905134	931.892156399706	946.029834151268	621829.5538221949	746.2404285371304	1085.2884495779872	107.17861853633082	0.20782694089568834	0.47625058696298145	0.504416138160774	0.3797386045906756
sub-1873_ses-180823idSA187_acq-MGHMPR_T1w	0.9173310748512326	0.8229790131011864	0.5542222818243075	8960.924945215485	4.21341254144951	4.1970252501621985	4.632812430965715	3.810399943220616	0.24532275408054874	0.33576879423548267	0.4189084516839687	0.7128545641899109	0.35599240064620974	0.0	0.0007439507799063105	6.90943890391486	6.760975142631317	6.856783540668413	208	320	320	2.699497967222236	3.365709377873328	5.383451661043274	10.085147638034261	5.882111056212977	12.370107595430925	11.317036450947219	15.698890701197753	0.7999999523162842	0.800000011920929	0.800000011920929	901.6677195117769	0.0	8.074579346734787	0.0	5723312.0	0.0	27.30888817459345	39.75683700930024	0.4333305505826517	90.18897298838506	387.78134593888194	356.954873111099	745607.7287569406	225.27853839099407	654.8988009057939	132.23000649508154	3.117512235534994	87.19636555676006	713.5712243769223	750.6778000108898	1020499.7453076644	304.7513607889414	1049.2945554852486	223.0369137474413	-0.7311042421292702	98.11058089562773	946.4693555677495	952.6844163052738	1273185.5240570835	786.7334480211139	1091.2473402172327	94.46406501558394	0.2079771542767622	0.46164735471830004	0.499740094448536	0.5823112465829644
sub-1874_ses-180926idP98_acq-ADNIMPR_T1w	0.7623710194637991	1.0766116411990918	0.5674393363855953	2080.3413815894887	4.036403333333333	4.2095	4.16865	3.73106	0.26302412886048976	0.3574281750202298	0.3795476961192806	0.7083020210266113	0.32539451122283936	0.0	0.0010079532009337425	7.524099082373237	7.390138478563175	7.512686329685641	208	240	256	2.1091968525302196	3.1478977065593425	4.806595397208973	9.162691632537356	11.237852630425387	21.575086051181998	20.86150395393129	29.771573180186483	1.0	1.0	1.0	10.273991716878019	0.0	12.025549815248425	0.0	3116940.0	0.0	55.85261572897434	20.722978208118388	-0.36610017989808075	131.57219925865527	376.002649450164	355.4706701785326	439233.72471712256	125.49988393485546	681.8692225962877	168.53347050239645	4.8947392646008545	102.52638716914961	663.891555937822	682.4533609747887	596882.534363417	270.8155390173197	1008.4924436211586	216.79636789691247	-0.5972283724035168	95.13169647663784	925.2797199502988	941.720933586359	633820.7410723852	739.5641209036112	1070.1864431351423	102.77768023424257	0.21273444674093783	0.49189339580601527	0.5074624101929194	0.3938067231627802
sub-1874_ses-180926idP98_acq-MGHMPR_T1w	0.8777564950520544	0.8114245356805346	0.5961319347187038	4706.114158565838	4.10471254043145	4.090812743831441	4.479787433245965	3.743537444216945	0.25408235764052023	0.34661535774951596	0.39930228460996375	0.6510226428508759	0.2709958016872406	0.0	0.0010691899085607866	6.477185833787127	6.3292570186871115	6.429962527928364	208	320	320	2.081895690669102	3.5506910376141816	5.218768441390147	10.023718595887159	2.3374970459860918	4.828005737043696	4.438513328460359	6.15003720235129	0.7999999523162842	0.800000011920929	0.800000011920929	161.49637749724414	0.0	16.212138391909868	0.0	4971345.0	0.0	29.962546169757843	101.62137622393038	0.2229592887325258	116.5467695320724	391.90027540819545	362.5804744362831	821809.0589996352	112.82245264202356	725.2451133280993	174.158703273318	2.9346381334755582	86.6613826980988	720.8182265353958	748.89532533288	1121099.64513933	318.81495755910873	1041.4088905379176	210.91527913835924	-0.6868254746257216	93.33724155245199	944.0109563832164	953.9620212391019	1291511.295073824	778.2687203139067	1085.426900781691	95.17043428477787	0.2005605862160039	0.4750750972289226	0.4966868323880863	0.5130358031955823
sub-1875_ses-180917idP99_acq-ADNIMPR_T1w	0.879972527175007	0.9695316749883198	0.5552657318565721	3184.8639819117307	4.050576666666667	4.18008	4.19422	3.77743	0.2616564402605206	0.35799794118947753	0.3803456185500019	0.7321621775627136	0.3003690242767334	0.0	0.00033638171367724167	8.168222731998263	8.008883343369462	8.09986423553365	208	240	256	1.9747979903328456	3.6063873822989594	4.639198885933427	8.336411285168476	14.946809211365984	33.61629932856468	30.861873782838696	44.022512808585425	1.0	1.0	1.0	15.980629890732104	0.0	8.35574878912362	0.0	3765841.0	0.0	34.74479078873992	13.699723257304486	-0.6076412354668723	130.55681074068588	343.9714859247676	312.5565146058798	404652.46983792336	133.06619594618678	647.2011381238699	158.27245618642726	2.128479359828817	86.43411499092022	689.4734226106059	702.9589528776705	553644.8900511595	315.293094471097	1003.7384005635977	194.92035755261816	-0.7633721690809048	105.05403749944202	906.0177030735587	920.5659196600318	588205.64013273	713.2211273722351	1064.6761700622737	110.42702976723575	0.196890328540015	0.502408739720471	0.5202019985978447	0.36257602586804216
sub-1875_ses-180917idP99_acq-MGHMPR_T1w	1.0200084024543163	0.766584237822126	0.577415166330033	1634.6156064733216	4.16270837395794	4.133387746369108	4.445287433760055	3.909449941744656	0.2548030800835813	0.3490016002441345	0.39619531967228416	0.7584136724472046	0.31246778964996325	0.0	0.0008717054945952285	7.050890989928947	6.880703197860686	6.9668480316703105	208	320	320	2.3350454853004163	3.9819244752377556	5.196813703737794	9.27347115067521	3.8670683416853295	7.821383517881965	7.094763891112367	9.595839813769805	0.7999999523162842	0.800000011920929	0.800000011920929	530.9802523548445	0.0	16.720180473940125	0.0	5721203.0	0.0	59.37965194135904	64.66987239050904	-0.10280682962686072	121.062055691017	414.12171114471863	381.7263339087367	759617.668805745	190.44226429611444	729.1329126060009	163.47693655200686	4.439269020556484	81.60408194874262	757.3133930377213	772.0649837478995	1040441.8262917483	379.71895200014114	1059.7033849731088	193.89232958122537	-0.5712360045083633	97.0608551178574	942.3059229297852	947.2252438366413	1181135.5067705088	770.6403901353478	1102.1174220740795	102.14350456968002	0.19728120443663136	0.4877825691333611	0.5045067826063971	0.26916424391859567
sub-1877_ses-171009idP103_acq-ADNIMPR_T1w	0.7870351555879185	1.0448892080154657	0.4517295412983762	10814.503648879458	3.7247233333333334	3.8102	3.83834	3.52563	0.2650023010353267	0.35616025142488905	0.37883744753978427	0.5771540701389313	0.19909585267305369	0.0	0.0003890876156310188	9.439834739496224	9.293989958944932	9.391857445061666	208	240	256	2.025626764092539	3.404362422625698	4.803827759716576	8.98149409243149	38.26672496980286	86.64077696108383	80.46764069320615	116.49542014873175	1.0	1.0	1.0	15.313901875181688	0.0	2.9610154910434328	0.0	3930646.0	0.0	13.505330979824066	5.247571128050707	-0.5367296657922629	124.16457293554065	336.6583893071507	306.51229441165924	354959.4521256971	131.05308948084712	626.4565212652087	151.3170481788621	3.546464567134773	89.61395776723727	671.3529813864485	693.983176164329	477061.69803361874	270.21671740338206	994.8437831550837	203.85093085274383	-0.9194460823457504	98.59167666923736	910.4138149480747	933.1156127527356	507436.84978604503	723.2691927999258	1048.2045202329755	103.8930364713441	0.1961821658842977	0.49859916306382984	0.5169504805240919	0.4760353478619037
sub-1877_ses-171009idP103_acq-MGHMPR_T1w	0.9044534274359681	0.8676791125262946	0.5025266103309315	9441.146616376474	3.9398250361826324	3.82080022773744	4.378387434756943	3.6202874460535135	0.2595608993956549	0.3437687724787124	0.3966703281256327	0.5898199081420898	0.20730031132698068	0.0	5.3514053050132886e-05	8.079739832345005	7.927480617448563	8.017746852666292	208	320	320	2.406975809781732	3.9056227487214605	5.6026296703675	10.495290452599306	39.690665507163054	81.53251233291577	74.24658452297912	101.51657572885857	0.7999999523162842	0.800000011920929	0.800000011920929	2424.4959250545758	6.124787738487701	5.914908664265764	4.131106551736593	5590414.0	0.0	23.601748283952475	9.822172373092588	0.05777050349306423	114.28189214372011	401.8805938438373	371.063035774976	676288.2595919552	189.42244382575154	699.630115006119	154.16140034685185	3.4197404726424105	80.33442522109449	739.9030135855917	762.2371949180961	895692.6308353788	351.17608097940683	1036.0751183591783	195.16395168119044	-0.671637625071809	88.6432457965623	941.4394732776535	949.0656881183386	1033528.110221769	785.6467987112701	1078.9553638845682	90.42772406021314	0.19474813375926117	0.47779341066068926	0.5029749721899663	0.6865111538372444
sub-1877_ses-181019idP103_acq-ADNIMPR_T1w	0.8196186120861182	1.0299644171720845	0.4595028348196239	9918.627751479291	3.7467233333333336	3.82213	3.89548	3.52256	0.26415094786744425	0.354056900784735	0.3817921513478208	0.5962046980857849	0.21637808680534354	0.0	0.0003222108716323204	9.403730381233917	9.260281608958746	9.36376789923247	208	240	256	2.144542043241766	3.1541566356667112	4.716756657479204	8.851571293529133	27.648853217403474	62.26237562497169	58.262230882206175	84.87546380424337	1.0	1.0	1.0	3079.3245181476154	0.0	3.8171999402540937	0.0	3400799.0	0.0	16.35720570757985	7.152651661185328	-0.4853453744635856	118.21729550292628	329.128724757635	301.8647962398827	354981.3643580788	139.29748152941465	593.6419791318476	140.7593625906581	2.7578616096253112	99.50750175901557	651.6934204250318	679.7684946879745	475802.1983855553	245.59922378137708	992.2031806111336	215.5149090129232	-0.9386586837369011	102.84428026111429	906.1323488362829	926.6537886969745	513074.43672194023	719.7974305227399	1047.8257179558277	104.687953689494	0.19524257120024283	0.4883166715556879	0.5063057999753798	0.46924402258270875
sub-1877_ses-181019idP103_acq-MGHMPR_T1w	0.9149805826938732	0.8724626656644382	0.5164156334329543	7010.256198347108	3.923654202340859	3.79062522593887	4.383912434674614	3.596424946409092	0.26263669172816445	0.3404347293880343	0.39692857888380134	0.6110685169696808	0.21737579107284544	0.0	6.158316365370796e-05	8.042973133351037	7.897744483368228	7.999748636185089	208	320	320	2.384605497283901	3.4833576340358663	5.347386169689263	10.174195377748024	39.04487282445593	79.33580021536083	73.14120735968832	101.04294903924821	0.7999999523162842	0.800000011920929	0.800000011920929	301.19348695508387	6.143484578043313	8.356818121065016	4.143717378377914	5218275.0	0.0	32.30040565133095	12.11529578113197	0.1445215342573105	113.13932778818896	396.6953777383726	366.13989704847336	686355.8207065255	186.77613052725792	691.3573678135872	153.54306225409144	2.46669523765552	91.84700235621276	712.7097695459267	743.964562356472	889667.6109824423	307.87048000097275	1035.543283969164	213.5767332568189	-0.7556839324311797	94.40360773962209	939.9497002434151	947.5214613974094	1037304.5697805338	779.7909883856773	1080.0689427554607	93.12982201489287	0.1886002311698593	0.46421514266762665	0.4873205394062289	0.780094505541076
sub-1877_ses-191106idP103_acq-ADNIMPR_T1w	0.8287867392211165	1.0284897093418808	0.46537093627022247	8652.822340026272	3.763056666666666	3.86992	3.89187	3.52738	0.2629399972279564	0.3512667663724744	0.3857932363995692	0.6232669055461884	0.2476180002093315	0.0	0.0005608190180006689	9.458961190702187	9.31830576187949	9.424978759728381	208	240	256	2.19323501785705	2.9792693194385502	4.721223101333617	8.99116496670525	16.12373465385925	36.14044588323585	34.04665966303327	49.875798452004716	1.0	1.0	1.0	3302.779290058892	0.0	3.7055417851839163	0.0	3758539.0	0.0	14.737265914678574	12.237804748378537	-0.3906485728592699	112.94879765169253	327.7206773754768	301.1878389120102	351208.9541867985	138.83631932735443	586.7525653243065	137.32564347743414	1.8241028716643743	108.23264806687027	646.4422453031914	675.0956293046474	469187.0196959842	237.12502451241016	1002.0132849365473	226.5974765920842	-0.9366843349871221	104.41196992220414	913.6013832440042	931.6690129339695	515304.02569665416	728.8906764686108	1055.204345792532	103.62039984631491	0.19464639259191954	0.4758854200768107	0.49016227616013996	0.4422485139241958
sub-1877_ses-191106idP103_acq-MGHMPR_T1w	0.9154801188847743	0.8577335951548677	0.5180300008599886	6807.198308891531	3.9461500361591635	3.8236502279073137	4.386962434629166	3.6278374459410094	0.26162002971356885	0.33768642100253904	0.4006935492838921	0.6634742617607117	0.2340875804424286	0.0	0.0001841194870655917	8.09377934400174	7.949424742513149	8.05183698003949	208	320	320	2.548235512896776	3.3252043885478693	5.3915267738766905	10.301140420185424	33.61991536087241	68.3844298847245	63.17389535727275	87.51734082622134	0.7999999523162842	0.800000011920929	0.800000011920929	3490.452725209479	7.160287446473611	6.848510074886731	4.829540491104126	5710469.0	0.0	25.321549102663994	17.124452885228973	0.30929811731851187	104.61975546791999	395.986166900222	367.4475390315056	679541.0214869712	199.55393001437187	673.5196676552296	144.19674586875172	1.8174995409225927	97.55891645820296	712.787333976731	747.4049294739962	877118.528430636	302.4164347797632	1049.4189025461674	224.7694926636666	-0.7038377166741778	93.87932429820957	949.3173670667508	956.5173250436783	1040775.4485836829	789.9317165762186	1090.8724584281445	92.85543410783654	0.18559343191301728	0.45328324500628003	0.4724167759568773	0.6321902777469909
