bids_name	aor	aqi	dummy_trs	dvars_nstd	dvars_std	dvars_vstd	efc	fber	fd_mean	fd_num	fd_perc	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	gcor	gsr_x	gsr_y	size_t	size_x	size_y	size_z	snr	spacing_tr	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	tsnr
sub-1942_ses-170802idSA195_task-rest_dir-AP_bold	0.0008911716341212744	0.009986354974306269	3	47.04417362525716	1.1627504784567895	1.0042564457201637	0.46641990431330405	1263.4727783203125	0.35329077439633577	708	72.76464542651593	2.87946	2.722668	2.978516	2.937196	0.00749372	-0.023065747693181038	0.07156910747289658	973	88	88	64	2.8846177016207126	0.6069999933242798	2.5	2.5	2.5	43.47729479159449	7.830516823715716	31.208410263061523	12.183967590332031	365830.0	6.49434757232666	123.48463973999023	53.50126266479492	0.7615924047096625	136.0527562479902	458.0246276855469	433.46868896484375	62480.0	252.09323196411134	742.7030548095703	150.267822265625	33.9354616048513
sub-1942_ses-190625idSA195_task-rest_dir-AP_bold	0.00040534979423868307	0.029503344547325103	4	50.538151694727105	1.2596273745108142	0.9897888565190545	0.43512859221219075	8201.4521484375	0.26856085511452205	574	59.053497942386834	1.7984960018257248	1.7095798369617619	1.9188960000000002	1.7670121685154123	0.00757763	-0.02171427570283413	0.0325389988720417	972	88	88	64	6.64690410332079	0.6069999933242798	2.500000238418579	2.5	2.499999761581421	24.43521026465267	5.314183097648678	21.606040954589844	5.768518447875977	368984.0	1.9043209552764893	99.72350234985339	41.59162139892578	2.227069147291025	63.67414112595018	519.3754272460938	513.3400268554688	61630.0	406.85595703125	652.3824768066405	77.22931671142578	36.17115904856473
sub-1948_ses-170711idP111_task-rest_dir-AP_bold	0.000806529351184346	0.0050024809680741505	5	34.67976612221653	1.0888999880927845	1.0037918996288662	0.45187102336154344	1577.9503173828125	0.20815637190316333	408	42.01853759011328	3.216430666666666	3.0713239999999997	3.342044	3.235924	0.0145148	-0.020626649260520935	0.05752164497971535	971	88	88	64	2.3089951484180693	0.6069999933242798	2.5	2.5	2.5	18.721598129119023	7.017548368796608	30.619220733642578	11.982492446899414	359037.0	6.8022661209106445	126.89825439453126	47.075286865234375	1.8893983048891245	179.28646039121827	527.543212890625	481.88055419921875	65699.0	268.65758056640624	928.1383300781249	208.69549560546875	38.28677441307809
sub-1948_ses-190710idP111_task-rest_dir-AP_bold	0.0009127366255144032	0.012284438888888891	4	39.92669924458292	1.0563172314418119	0.9917566245623074	0.47952376651939776	1145.8095703125	0.27321577585237544	633	65.12345679012346	2.9267760000000003	2.637012	3.013852	3.129464	0.00478643	-0.028298066928982735	0.05532732605934143	972	88	88	64	2.700619388743875	0.6069999933242798	2.5	2.5	2.5	20.06598731135434	7.657059281045524	28.420059204101562	11.570987701416016	354779.0	5.957818984985352	112.97540664672849	43.507484436035156	2.1829596465271317	131.98666265449802	421.20611572265625	396.5668640136719	68481.0	228.82508850097656	688.5833129882812	146.84185791015625	29.03190212685149
sub-1950_ses-170725idP112_task-rest_dir-AP_bold	0.00043013360739979444	0.01161758107913669	3	39.41849400870369	1.08786785585391	0.9718870007818933	0.4504962430732627	1879.4801025390625	0.18543596595255218	309	31.757451181911613	2.993546666666667	2.828024	3.084364	3.068252	0.0156926	-0.025440430268645287	0.06464559584856033	973	88	88	64	2.6758801372225345	0.6069999933242798	2.5	2.5	2.5	18.408773911745268	5.529665160371231	28.011661529541016	10.278520584106445	367727.0	6.279548168182373	117.07215347290047	44.97105407714844	1.330842036234829	142.92863622977026	468.8963317871094	439.1048583984375	62240.0	254.04985504150392	782.9531799316402	164.09603881835938	30.01870507118292
sub-1950_ses-190730idP112_task-rest_dir-AP_bold	0.0009339649845520083	0.010241994696189496	5	34.52517593409278	1.0687667175773197	0.9712788684226819	0.4341804259278831	2568.92041015625	0.13639396362825265	146	15.036045314109165	2.922057333333333	2.788392	3.078852	2.898928	0.00769367	-0.019548358395695686	0.0673646479845047	971	88	88	64	2.7873664600295145	0.6069999933242798	2.5	2.5	2.5	37.93381399203517	4.802043723802186	23.8647518157959	8.994851112365723	367384.0	5.368692398071289	92.68059349060056	41.58061599731445	0.6360208050129113	151.15289786483385	480.51806640625	455.73223876953125	61720.0	251.69687423706054	781.9334442138669	163.49789428710938	32.12075666896999
sub-1951_ses-170821idP113_task-rest_dir-AP_bold	0.0006572820512820513	0.01328461321025641	1	36.394592759168404	1.0167124375051326	0.9802429751540027	0.4857780568702306	992.72119140625	0.11549448735112512	112	11.487179487179487	2.7609666666666666	2.516536	2.8538799999999998	2.912484	0.00912329	-0.022818347439169884	0.08341781795024872	975	88	88	64	3.105939090655647	0.6069999933242798	2.5	2.5	2.5	25.388028974359774	8.287366283285664	32.17341232299805	12.472820281982422	365947.0	6.465641021728516	126.61250991821296	51.38254928588867	0.9657701642658512	119.76612112293793	411.2648010253906	393.61639404296875	61752.0	236.81317520141602	643.020846557617	126.72920989990234	31.352890360169113
sub-1954_ses-181126idIC_task-rest_dir-AP_bold	0.001006416837782341	0.025682885831622176	2	41.11175164269266	1.2554278495066828	0.9885111123432688	0.4730325271556962	6584.15869140625	0.12505216035380687	162	16.632443531827516	1.809048	1.6642759999999999	1.991616	1.771252	0.0100665	-0.022876054048538208	0.036427997052669525	974	88	88	64	6.867708319536343	0.6069999933242798	2.5	2.5	2.5	27.321207981706912	7.055298963205059	26.391189575195312	6.892197132110596	349936.0	1.6488707065582275	122.74538230895996	51.18567657470703	2.9481760361096105	71.38864513482987	558.11474609375	558.5410766601562	75325.0	437.3513549804688	685.2004150390626	81.32805633544922	36.99685969599523
sub-1956_ses-180717idSA207_task-rest_dir-AP_bold	0.0008211099691675233	0.03619270215827338	3	53.38023418084358	1.2714549897016467	0.9918536266975319	0.42046041695272357	18014.74609375	0.3423769923659753	618	63.514902363823225	1.7308106666666667	1.5999919999999999	1.846152	1.7462879999999998	0.0140888	-0.015042049810290337	0.04386341571807861	973	88	88	64	6.792045995473081	0.6069999933242798	2.5	2.5	2.5	35.2977958704016	3.0139645168307205	15.149867057800293	3.658787488937378	364602.0	1.0277493000030518	69.52924537658693	34.334449768066406	2.632842580115069	60.587068125842514	497.8718566894531	491.21893310546875	65269.0	398.9149169921875	621.1167602539062	72.3221206665039	32.091338894562796
sub-1971_ses-171002idP117_task-rest_dir-AP_bold	0.0030322895277207387	0.013612686652977414	2	39.57130237663926	1.0779696434326833	1.0373993714594036	0.5004273238100325	918.8654174804688	0.12709680935656156	106	10.882956878850102	2.808144	2.59408	2.890268	2.9400839999999997	0.00486049	-0.022968921810388565	0.0842212364077568	974	88	88	64	2.751460520373242	0.6069999933242798	2.5	2.5	2.5	24.89292619317006	8.455704729836834	30.595863342285156	13.002054214477539	345747.0	6.784394264221191	114.19764022827154	46.60722351074219	0.7526079280203515	134.78436851323445	422.4853820800781	397.6293640136719	76633.0	231.4102752685547	696.855676269531	144.51480102539062	28.178902627085336
sub-1971_ses-191029idP117_task-rest_dir-AP_bold	0.0011732697547683925	0.005904830953678474	2	34.961916132772764	1.0944124042181824	1.010494414081817	0.48296925904045196	1254.201416015625	0.06994399950522671	18	1.6348773841961852	2.8881080000000003	2.804328	2.912912	2.947084	0.0102916	-0.021914970129728317	0.08168652653694153	1101	88	88	64	2.5492566672020827	0.6069999933242798	2.5	2.5	2.5	21.279490991944098	7.769857549540818	29.176176071166992	11.792916297912598	346312.0	5.977293491363525	113.04169540405276	44.526771545410156	1.9055415601187766	147.93029218206217	454.3139953613281	424.4768371582031	75597.0	236.37693786621094	762.1508056640624	166.50894165039062	36.780153044266626
sub-1972_ses-200122idIC_task-rest_dir-AP_bold	0.0005015915915915915	0.017366297097097094	3	40.62870447640278	1.2381589063527056	0.9957527095991979	0.4499779699980169	6629.875	0.08549839967051621	45	4.504504504504505	1.766114775347911	1.6728241595329436	1.879528	1.7459921665107887	0.00365929	-0.018388522788882256	0.02968033403158188	999	88	88	64	6.36854531937734	0.6069999933242798	2.499999761581421	2.5	2.499999761581421	23.255932262696838	6.36969851188923	22.902219772338867	6.498498439788818	361277.0	1.9009008407592773	99.70730438232425	43.16179656982422	2.544010199795676	71.45802900024975	526.8900756835938	524.4344482421875	67328.0	406.38006896972655	661.7429412841796	82.34699249267578	41.38802010565996
sub-1976_ses-171030idP118_task-rest_dir-AP_bold	0.0004631108829568788	0.01267417155030801	2	37.87325378994863	1.0810420901747164	0.9561648785919828	0.5522319942414146	485.3341369628906	0.10141396617563675	54	5.544147843942505	3.0765706666666666	2.900848	3.09734	3.2315240000000003	0.00466801	-0.057312969118356705	0.17480497062206268	974	88	88	64	2.0828084573176144	0.6069999933242798	2.5	2.5	2.5	26.533369520425275	16.010278872366943	56.3520393371582	19.870637893676758	310051.0	8.064682006835938	233.00668334960938	98.15886688232422	2.181202888643707	192.96361064230533	520.0142822265625	470.5174560546875	98279.0	248.91571502685548	957.5043334960931	225.90414428710938	32.499313017353415
sub-1976_ses-181107idP118_task-rest_dir-AP_bold	0.0005036354273944388	0.010961545592173019	5	36.89073752964948	1.0704265849072165	0.9685822698041243	0.5603031228826614	342.650634765625	0.11094629233556379	75	7.72399588053553	3.0771866666666665	2.9247959999999997	3.094416	3.212348	0.00276569	-0.0483349971473217	0.12417292594909668	971	88	88	64	2.061660946136642	0.6069999933242798	2.5	2.5	2.5	18.20525184290721	18.78370066099035	54.002262115478516	22.334707260131836	308210.0	7.930432796478272	216.34578475952142	83.20722198486328	2.8764420354427713	181.4424277072858	496.7743225097656	448.71063232421875	99648.0	237.94764404296876	919.8036590576171	217.6441192626953	35.251940259709954
sub-1976_ses-191016idP118_task-rest_dir-AP_bold	0.00028185929648241205	0.005036170432160803	6	35.03091315543261	1.1163125507142848	0.9900352683098605	0.5459641110565846	477.5365905761719	0.07078489869729644	3	0.3015075376884422	3.105081333333333	2.952956	3.147436	3.2148519999999996	0.00324578	-0.0523199588060379	0.1569322794675827	995	88	88	64	1.991532615804276	0.6069999933242798	2.5	2.5	2.5	19.66865995399333	15.763265694328204	54.8121337890625	19.741708755493164	312301.0	8.01507568359375	232.66432189941406	92.97489166259766	2.504831906369997	191.41065178165567	519.5880126953125	464.1306457519531	97369.0	248.98773803710938	976.9696289062499	233.05079650878906	42.00336294993758
sub-1977_ses-190117idIC_task-rest_dir-AP_bold	0.0016678850102669405	0.022432787371663248	2	46.58797357989717	1.2997598209249746	1.025632853309354	0.45780527387378944	5466.7607421875	0.20918508334551889	423	43.42915811088296	1.8480905520607103	1.7402118340404669	1.93908	1.8649798221416642	0.00770774	-0.029020588845014572	0.046565014868974686	974	88	88	64	6.605934701243019	0.6069999933242798	2.500000238418579	2.5	2.500000238418579	20.014735145989974	8.017316819231413	28.01385498046875	7.580082416534424	364341.0	1.6755647659301758	127.93429565429688	49.21651840209961	2.3259027698743733	70.61162275935666	550.6720581054688	546.9722900390625	65070.0	429.55042266845703	691.7928833007812	82.79949951171875	38.33439618349075
sub-1978_ses-171113idP119_task-rest_dir-AP_run-01_bold	0.03207	0.0031008575	3	38.761628834285716	1.1567838857142856	1.136312842857143	0.49046980599624607	975.818603515625	0.07609015863271396	0	0.0	3.2859573333333336	3.11748	3.313256	3.427136	0.00608322	-0.026912324130535126	0.0861552432179451	8	88	88	64	2.331164503555273	0.6069999933242798	2.5	2.5	2.5	21.53903299083383	11.304841916105214	41.144561767578125	15.5	344949.0	7.25	174.5	65.62008666992188	2.007606698492949	187.73450591827185	544.5240478515625	505.625	75115.0	265.25	961.4125000000004	216.89659118652344	56.2539085932076
sub-1978_ses-171113idP119_task-rest_dir-AP_run-02_bold	0.007041168539325842	0.024624195955056178	3	49.29882720457814	1.0417756677502825	0.9625779102699653	0.4947749791546147	845.6218872070312	0.45375304339154177	369	41.46067415730337	3.336634666666667	3.22348	3.415708	3.3707160000000003	0.029607	-0.02818366326391697	0.08404470235109329	890	88	88	64	2.3258137723654144	0.6069999933242798	2.5	2.5	2.5	19.282287258523397	13.733227365132791	44.28875732421875	17.202247619628906	347968.0	7.303370952606201	181.87623519897426	67.8933334350586	2.088666280746022	188.0322208412994	556.0778198242188	513.9651489257812	73519.0	273.8196594238281	986.2950500488281	220.98143005371094	21.17540350276977
sub-1982_ses-180118idP120_task-rest_dir-AP_bold	0.00031197327852004107	0.005018351921891058	3	32.326063515257154	1.0678993543930038	0.9989362261419746	0.5225941684159284	910.0645141601562	0.10961619488293102	107	10.996916752312435	3.069114666666666	2.830692	3.151024	3.2256279999999995	0.0069647	-0.028880778700113297	0.09158281981945038	973	88	88	64	2.5842690108054622	0.6069999933242798	2.5	2.5	2.5	34.723946968469484	10.804865079150263	40.21394348144531	15.192190170288086	325332.0	7.211716651916504	165.1726142883302	68.38118743896484	3.9712195163816286	167.57823285258232	507.2744140625	482.0704345703125	88468.0	260.6380325317383	829.9692871093748	186.53929138183594	43.912706268019974
sub-1989_ses-220426idSA199_task-rest_dir-AP_bold	0.0009953624627606753	0.023119015789473688	3	41.670248016451346	1.284437972783302	0.9822738120576542	0.4811573924480758	4707.23876953125	0.09115955208959794	60	5.958291956305859	1.9445386666666666	1.9177520000000001	1.9813839999999998	1.93448	0.0190081	-0.019575517624616623	0.03421499580144882	1007	88	88	64	5.745196329227428	0.6069999933242798	2.5	2.5	2.5	47.48724581093935	8.53342860035491	26.677322387695312	8.29394245147705	343531.0	2.009930372238159	111.35749816894531	50.70064163208008	2.8357596015193582	75.41322604718562	573.3071899414062	563.4081420898438	81006.0	437.5916061401367	749.4039154052734	98.06534576416016	38.69645820232108
sub-1990_ses-180226idSA198_task-rest_dir-AP_bold	0.0004382340862422998	0.04038050626283368	2	46.783277678170556	1.1576347134840677	0.9469151237410075	0.4593992319989738	5326.35009765625	0.27383614787011235	457	46.91991786447639	1.9984786666666665	1.9434840000000002	2.082748	1.969204	0.00511693	-0.018241439014673233	0.02892913669347763	974	88	88	64	6.4118270613418895	0.6069999933242798	2.5	2.5	2.5	45.827408445888885	8.962588917797296	23.156005859375	8.42402458190918	351123.0	1.7073922157287598	90.26858673095688	40.37544631958008	2.244639725980579	74.69789581419693	609.9671020507812	605.1463623046875	75416.0	465.30777740478516	772.6378326416016	94.37908172607422	29.01831647218205
sub-1990_ses-200225idSA198_task-rest_dir-AP_bold	0.00022970666666666665	0.04488000650666666	4	48.802641425843184	1.2089611183724667	0.9537041663927425	0.46408320623550453	5532.96826171875	0.3521975825040222	1316	70.18666666666667	1.9903893333333336	1.940344	2.070504	1.96032	0.00687769	-0.017308063805103302	0.033728912472724915	1875	88	88	64	6.297956693348497	0.6069999933242798	2.5	2.5	2.5	46.715378743018825	8.665514146894557	24.026554107666016	8.169600486755371	350271.0	1.8266667127609253	94.74906539916992	41.914310455322266	2.251129620955111	80.64052095405785	599.56005859375	597.811767578125	76334.0	459.5746475219727	758.9286163330077	94.9209213256836	26.41892710328102
sub-1990_ses-220413idSA198_task-rest_dir-AP_bold	0.0011547432024169185	0.03962133829305136	4	46.65718694213156	1.2447278888964484	0.9773289627588831	0.4580562388438926	6089.3740234375	0.26512246126558614	511	38.595166163142	1.9676573333333334	1.9253240000000003	2.043784	1.9338640000000002	0.00475106	-0.014189371839165688	0.03219001367688179	1324	88	88	64	6.220598676287793	0.6069999933242798	2.5	2.5	2.5	61.90200683965861	8.400666139779362	24.269052505493164	8.404833793640137	351228.0	2.0249245166778564	96.32069702148426	43.144805908203125	2.061674658371558	83.52966782486703	638.19921875	634.3096923828125	75377.0	486.9709899902344	815.5110473632811	101.96855926513672	27.886819949490018
sub-1994_ses-180327idSA200_task-rest_dir-AP_bold	0.0006684907597535934	0.02161892628336756	2	47.86969154874613	1.2366943489825284	1.0088073239362791	0.5017639701165546	2104.931884765625	0.21777744828750908	461	47.3305954825462	1.7562586666666666	1.666208	1.825	1.777568	0.0139344	-0.03188931196928024	0.05522337183356285	974	88	88	64	6.350094388045264	0.6069999933242798	2.5	2.5	2.5	22.032081650306342	15.422717489204352	38.39892578125	13.746407508850098	348389.0	2.3515401840209975	157.41068725585913	60.061798095703125	1.98108475087533	84.87671473799413	627.8153686523438	624.4281616210938	78252.0	482.05457611083983	794.0625762939453	98.33305358886719	38.5790847230237
sub-1994_ses-220721idSA200_task-rest_dir-AP_bold	0.00026672222222222223	0.02471343236111111	2	42.76889049770678	1.1838530431132732	0.9847055185684499	0.48712369454554466	3546.642333984375	0.2073037633643373	584	40.55555555555556	1.7878546666666668	1.708828	1.8578839999999999	1.7968520000000001	0.0113221	-0.015182850882411003	0.036018457263708115	1440	88	88	64	6.187138306925129	0.6069999933242798	2.5	2.5	2.5	31.51952659782311	10.186713544203378	29.852737426757812	9.622222900390625	347850.0	2.0875000953674316	125.44674148559565	50.61516189575195	2.5605022129203396	75.96689436224462	569.3800048828125	566.3986206054688	78297.0	433.6007019042969	719.8048583984374	91.54393768310547	34.75646609603427
sub-1999_ses-180501idP121_task-rest_dir-AP_bold	0.00047008230452674895	0.00638136096707819	4	31.41687749902159	1.0549853044284254	0.9966219122245111	0.5050244520021144	1038.89794921875	0.1019756547624921	63	6.481481481481482	2.812362666666667	2.620092	2.924748	2.892248	0.00497818	-0.03371996432542801	0.07735497504472733	972	88	88	64	2.8252135472998616	0.6069999933242798	2.5	2.5	2.5	26.632746873530536	9.228131159464194	35.21212387084961	13.207818984985352	342122.0	6.580246925354004	146.07077789306646	57.58774185180664	1.1078065995822586	136.4771809950206	461.5841369628906	438.8734436035156	78413.0	247.58785095214844	754.4133666992187	155.3406982421875	42.08122369204648
sub-1999_ses-190416idP121_task-rest_dir-AP_bold	0.0015818782249742002	0.008093919989680084	7	32.68393513785124	1.0749211960640488	1.0114684354338839	0.4998163338554209	1152.5780029296875	0.13162987257417724	130	13.415892672858616	2.7696773333333335	2.56534	2.90684	2.836852	0.0111756	-0.023686721920967102	0.07582365721464157	969	88	88	64	2.881353508242765	0.6069999933242798	2.5	2.5	2.5	25.828185187128632	8.881842440531964	34.85155487060547	12.769865989685059	344582.0	6.350877285003662	148.40031814575198	59.02864074707031	1.0650687360176265	135.89297201536533	463.0500793457031	442.53717041015625	77754.0	248.72101135253905	751.9938873291015	153.5855712890625	38.82373736333102
sub-2005_ses-180604idP122_task-rest_dir-AP_bold	0.0005626234567901235	0.01532845153292181	4	42.85858370780641	1.1416717153964975	0.97389505776519	0.46512795039871807	1582.815673828125	0.16218535443282808	285	29.320987654320987	2.7267093333333334	2.558248	2.850308	2.771572	0.0125965	-0.018713729456067085	0.0794997438788414	972	88	88	64	3.003589100189344	0.6069999933242798	2.5	2.5	2.5	29.453213302978384	7.172012021751325	27.577322006225586	10.955760955810547	359874.0	5.690329074859619	106.58816642761225	44.778289794921875	1.066528556303381	128.3236153428188	456.5231628417969	434.0370178222656	67340.0	255.17484436035156	725.6352203369139	144.5050506591797	27.102631586021744
sub-2005_ses-190617idP122_task-rest_dir-AP_bold	0.0004969958847736626	0.0191448908436214	4	44.18650557802269	1.0804493454273947	0.9378026886817719	0.4836285379345165	1194.0906982421875	0.19545080505108547	300	30.864197530864196	2.6854266666666664	2.476848	2.805948	2.773484	0.00817293	-0.02252950705587864	0.06569238007068634	972	88	88	64	3.187341455756511	0.6069999933242798	2.5	2.5	2.5	28.128454469569157	8.432681169098236	28.85899543762207	11.934670448303223	355520.0	5.751028537750244	112.59367179870604	44.93891906738281	0.8341892909187445	118.30234100290944	434.371337890625	413.59307861328125	70356.0	256.5393371582031	677.9618988037109	129.76022338867188	24.088805880746804
sub-2006_ses-180906idSA209_task-rest_dir-AP_bold	0.0011178189300411524	0.035362277263374486	4	39.978952515880536	1.2077201184243054	0.9851463680638521	0.46703644776040476	6536.4228515625	0.11152049993114865	142	14.609053497942387	1.7961786666666668	1.680376	1.951088	1.7570720000000002	0.0077897	-0.027875196188688278	0.03568151220679283	972	88	88	64	6.8147587464476285	0.6069999933242798	2.5	2.5	2.5	21.950861392000988	6.5481595627464655	27.533201217651367	6.701645851135254	357885.0	1.9248970746994019	133.60534057617184	51.19312286376953	3.1744011780296786	58.91819047601405	539.5977172851562	534.3343505859375	70193.0	428.1431945800781	679.1528564453124	78.40784454345703	33.740491225384176
sub-2009_ses-191217idIC_task-rest_dir-AP_bold	0.0005703220611916264	0.018838523349436396	4	44.77395105171634	1.2463683346575347	0.9946727491780819	0.43604335820595674	8601.4638671875	0.19064064447809212	520	41.86795491143317	1.909444	1.815232	2.012836	1.900264	0.00891102	-0.01567496918141842	0.027517402544617653	1242	88	88	64	5.944184834518688	0.6069999933242798	2.5	2.5	2.5	21.69557690801243	5.0780915652623015	20.918384552001953	5.363123893737793	366715.0	1.545088529586792	98.893879699707	42.38790512084961	2.051453301303514	68.58763635977414	495.3755187988281	489.175537109375	62861.0	374.74395751953125	637.9903564453125	82.29415130615234	37.79960328922607
sub-2010_ses-181108idIC_task-rest_dir-AP_bold	0.0007973484069886948	0.03569913627954779	3	50.11517157770576	1.2213962241460914	0.9869461504423874	0.4754349680064859	4482.51806640625	0.20743559439067552	356	36.58787255909558	1.9016426666666666	1.796576	2.011844	1.896508	0.00789523	-0.018565818667411804	0.019783494994044304	973	88	88	64	6.512133934783439	0.6069999933242798	2.5	2.5	2.5	16.77497362389962	7.704046305614867	25.182313919067383	7.3453240394592285	353560.0	1.6505653858184814	116.11927604675292	44.26495361328125	2.6543801011504318	63.00376222670432	491.42657470703125	486.5601501464844	73615.0	384.4179931640625	620.8382324218751	74.71542358398438	28.704188761650585
sub-2011_ses-181120idIC_task-rest_dir-AP_bold	0.0005896505652620759	0.02634203638232271	3	44.79518996361112	1.2287861387345687	0.9846374920473259	0.4081851358260053	14976.7939453125	0.11735821597056237	102	10.483042137718396	1.8862466666666666	1.7776599999999998	2.035324	1.8457560000000002	0.00647429	-0.005761812441051006	0.03217153623700142	973	88	88	64	6.817844392397453	0.6069999933242798	2.5	2.5	2.5	29.890634586196093	3.783454588809916	15.588549613952637	4.599177837371826	370408.0	1.5118191242218018	66.1527278900145	31.039241790771484	3.0914915413565573	64.29583594355809	564.9713134765625	560.9979858398438	60465.0	441.9611755371094	705.4345703125	82.28309631347656	38.135044426540844
sub-2012_ses-180626idSA210_task-rest_dir-AP_bold	0.00090511316872428	0.026577946296296295	4	52.70585924228632	1.3384599751802257	1.0057674863336765	0.497256861393201	3644.693603515625	0.22485356278566238	473	48.66255144032922	1.8673453333333334	1.7452999999999999	1.9892800000000002	1.867456	0.0156828	-0.01583900861442089	0.041812714189291	972	88	88	64	6.226246563580622	0.6069999933242798	2.5	2.5	2.5	34.962144146431335	9.894692475635514	30.62635040283203	9.147119522094727	341994.0	1.9372427463531494	133.38888549804688	52.32775115966797	2.0940362613277754	72.16553177401599	562.8233642578125	555.3045043945312	82350.0	437.8847030639648	722.4798583984375	89.18714141845703	36.96257619303651
sub-2012_ses-220928idSA0210_task-rest_dir-AP_bold	0.0009748705096073517	0.03387710609857979	3	52.34683591456524	1.2654512362374561	0.9801793973327749	0.4936136116491298	4123.3486328125	0.27693716048587824	678	56.64160401002506	1.8935320000000002	1.779036	1.9976800000000001	1.9038799999999998	0.00723679	-0.01338891126215458	0.05011146515607834	1197	88	88	64	6.1509501060700424	0.6069999933242798	2.5	2.5	2.5	32.05059561001332	10.333626866188457	31.967058181762695	9.591479301452637	341874.0	2.034252405166626	135.21081924438474	55.52271270751953	2.8255631175678397	79.06964490351172	614.0838012695312	605.10693359375	82883.0	479.96449279785156	787.0946044921875	98.37557983398438	30.33292095642537
sub-2012_ses-220928idSA0210_task-rest_dir-PA_bold	0.0016399397590361447	0.02029306465863454	2	56.16978647245477	1.3821230690543254	1.0192605107243462	0.5001072839714457	4054.5615234375	0.26814193627542715	269	54.01606425702811	1.8654	1.7443680000000001	1.986176	1.865656	0.0230514	-0.01947498321533203	0.04008977487683296	498	88	88	64	6.092735497736177	0.6069999933242798	2.5	2.5	2.5	18.712709208501227	10.137068704158347	32.39955139160156	9.530119895935059	340456.0	2.134538173675537	138.7349395751953	52.82537078857422	1.6606575551951117	94.08425003677121	592.6130981445312	592.3644409179688	84766.0	445.1671600341797	743.41162109375	97.22413635253906	38.051016572571825
sub-2014_ses-180724idSA211_task-rest_dir-AP_bold	0.0005179423868312757	0.02509723096707819	4	47.306763402523174	1.315729444170958	0.9953983902574679	0.4400004331660674	7156.0888671875	0.17433942037340336	349	35.90534979423868	1.8027973333333334	1.7072720000000001	1.927032	1.774088	0.00647605	-0.028411738574504852	0.02585512585937977	972	88	88	64	6.624331917916326	0.6069999933242798	2.5	2.5	2.5	27.9354649780073	5.718390560980168	23.389915466308594	6.048353672027588	368724.0	1.9351850748062134	113.45483131408677	46.390010833740234	2.644251907346767	62.80468233896553	510.84893798828125	507.10595703125	61389.0	397.6277587890625	639.9234252929688	76.5513916015625	38.392550168791786
sub-2014_ses-230213idSA0211_task-rest_dir-AP_bold	0.00034373433583959897	0.030025980701754384	3	46.24481382663046	1.2677088428678933	0.966814977249166	0.4375443614449543	7452.037109375	0.20399835935066812	505	42.188805346700086	1.7860946666666664	1.702684	1.8740919999999999	1.7815079999999999	0.01417	-0.024133335798978806	0.040949247777462006	1197	88	88	64	6.34934094960393	0.6069999933242798	2.5	2.5	2.5	35.12842359997219	7.048863507885151	27.136669158935547	6.941520690917969	370382.0	1.476190447807312	126.426819229126	54.06514358520508	2.517655560010171	81.06750206782853	594.7102661132812	589.8111572265625	60252.0	460.76405334472656	749.4835021972656	92.89251708984375	32.58101389731746
sub-2014_ses-230213idSA0211_task-rest_dir-PA_bold	0.015022116935483873	0.031350576814516126	4	48.167470365454506	1.3734572535757583	1.1482416578383836	0.43566643473716005	6550.26025390625	0.2989536528865876	206	41.53225806451613	1.8810813333333334	1.803368	1.9467960000000002	1.89308	0.0129046	-0.028405576944351196	0.02947991155087948	496	88	88	64	5.5557127252488465	0.6069999933242798	2.5	2.5	2.5	43.43639211494082	7.965997898312214	28.20305824279785	7.578629016876221	373155.0	1.5725805759429932	129.87419433593746	54.73320007324219	1.7785999157405517	100.52403195083072	595.1016235351562	587.5	58791.0	447.149169921875	767.6733703613281	105.74610900878906	29.125972491397988
sub-2015_ses-181204idP124_task-rest_dir-AP_bold	0.00033748201438848916	0.01558425377183967	3	37.83692021630655	1.015569772078191	0.9611540215123453	0.4902760684439831	1119.4254150390625	0.16589702666043094	293	30.11305241521069	2.7618053333333332	2.45804	2.963988	2.863388	0.00551081	-0.01884509064257145	0.0762481689453125	973	88	88	64	2.968235716810598	0.6069999933242798	2.5	2.5	2.5	28.56977911919045	7.972225507442509	30.092273712158203	11.704009056091309	354305.0	5.921891212463379	116.43186340332026	48.58842086791992	1.1574310558595293	122.83654380516198	413.2925720214844	393.9743347167969	69825.0	234.6943572998047	656.6844970703125	132.72918701171875	27.994278644910082
sub-2015_ses-191002idP124_task-rest_dir-AP_bold	0.0006318119787717968	0.014269676512509474	5	37.53741473887711	1.0294295594081952	0.9838852807132014	0.4932811425654483	995.6151733398438	0.2217822133706023	585	44.35178165276725	2.756342666666667	2.541136	2.888728	2.839164	0.0066415	-0.01585172675549984	0.07759291678667068	1319	88	88	64	3.0399138504024603	0.6069999933242798	2.5	2.5	2.5	26.50902881049696	8.933830145449036	31.84351348876953	12.78847599029541	355315.0	6.373010158538818	123.90621719360351	50.31821823120117	0.2366125187463397	131.87685199823846	425.43743896484375	408.49505615234375	69908.0	232.0169448852539	666.1695831298828	134.376220703125	28.478263793047518
